@활성산소  ㅋㅋㅋㅋㅋㅋ ㅇㅈ ㅋㅋㅋㅋㅋ,1년 전(수정됨),0
택배물류 알바요,1년 전,1
보안업체 직원 리뷰해주세용 ㅋㅋㅋ,1년 전,0
용인 민속촌이요!!!!!,1년 전,1
온라인 의류브랜드 MD업무 보조나 착용모델 업무 추천ㅋㅋㅋㅋ(온라인샵으로 유명한 무신사 같은...오프라인 매장이 없어서 궁금함),1년 전,2
파바 오전 알바요ㅠㅠ,1년 전,1
에뛰드 알바 갑시다,1년 전,1
상하차,1년 전,1
홈플러스 카트 수거 알바 해주세요 ㅋㅋㅋㅋㅋ,1년 전,1
상하차ㄱㄱ,1년 전,1
처음에 나오기는 피디님 런닝맨 동완?pd님 아니신가요?,1년 전,0
롯데타워나 아쿠아리움 입장해주세요~~,1년 전,1
냉동창고 가자,1년 전,0
신발가게 옷가게 직원,1년 전,0
청소년 수련원이요,1년 전,1
민속촌 거지 알바!,1년 전,1
안녕하세요 국내 로컬 호텔 브랜드 다니고있는데 호텔 모든 업무에 대한 알바해보실 생각있으신가요ㅋㅋㅋㅋㅋㅋㅋ,1년 전,1
화장품가게 알바해주세여 ㅠㅠㅠㅠㅠ,1년 전,0
패밀리 레스토랑 해주세요!!,1년 전,2
마트 시식알바요!!!!,1년 전,3
아대가리박아좐나욱기네ㅋㅋ진짜최고다아나운서중에탑임,1년 전,0
방탈출카페해주세요!!!!,1년 전,0
키즈카페 키즈카페!,1년 전,0
볼보이 알바,1년 전,0
배라알바요ㅠㅠㅠ제가 하는 지점으로 오시는건...,1년 전,2
인력!(aka 노가다) 체험이요!,1년 전,1
"애슐리요.,,,,,젭알",1년 전,1
쿠팡맨 해주세요,1년 전,0
이제 곧 추석이니까 택배 상하차 가시죠!!!!!,1년 전,0
화장품 가게 알바 해주세요 ㅋㅋ,1년 전,0
파바해주세요ㅠㅜ 전 알바생이 너무 간절히 원합니다ㅜㅜ,1년 전,1
저희 엄마 케이터링 행사 도우미,1년 전,0
"고물상 아르바이트,,,,",1년 전,0
패밀리레스토랑 서빙알바해주세요 생일송도 불러보고... 판촉도하고..,1년 전,1
에뛰드하우스가주세요 어서오세요 공주님,1년 전,1
상하차 해주세료,1년 전,0
애슐리 알바해주세요ㅋㅋㅋ,1년 전,1
혼자하기 억울하다 도배하러 오시죠,1년 전,1
노가다요ㅠㅠ,1년 전,0
사회복지,1년 전,0
민속촌 알바 가주세요!!,1년 전,0
저희옷가게도 와주세요~~일산에있어요~~,1년 전,0
노가다 리뷰해주세요!!,1년 전,0
한국민속촌에 벨튀범 잡는 알바요!,1년 전,0
한국민속촌 벨튀범잡는 알바요!,1년 전,0
원양어선이요. ㅋㅋ,1년 전,0
시급 안알려 주시나요????,1년 전,0
맥도날드,1년 전,0
편의점 식품 공장알바요 ㅋㅋㅌㅋㅋㅋ진짜 한번 하신거 보고싶네요 ㅋㅋㅋㅌㅌㅋㅋㅋ,1년 전,0
제발..더울때 야외 세차장...제발..플리즈...,1년 전,0
서브웨이 와주세용,1년 전,2
한국민속촌 알바해주세요!!!,1년 전,0
쿠팡맨가즈아,1년 전,0
63빌딩 유리창 닦기요,1년 전,0
공차알바해주세요,1년 전,0
학원알바하고 잇는데 추천이여!!,1년 전,0
병원코디네이터요!!!! 저희병원와주세여!!!!!!!,1년 전,0
방탈출알바 했을때 진짜 꿀잼이였는데 재밌는 요소가 많아요 한번해주실수있나요?,1년 전,0
에뛰드하우스알바 해주세요 ㅋㅋㅋㅋㅋㅋㅋㅋ,1년 전,0
롯데월드 갑시다,1년 전,0
애견카페 알바 해주세여,1년 전,0
인천공항 알바같은 건 없나용??,1년 전,0
간호사 해주세요,1년 전,0
만화방알바해주세요,1년 전,0
아웃백!!,1년 전,0
"청소년들에게 동기부여가될수있게 대기업들 리뷰도 해주세요 (가능하다면!!)
ex 삼성전자, 현대차, LG전자 등등!!",1년 전,0
쿠팡맨이요!,1년 전,0
민속촌알바🤗,1년 전,0
원양어선이요ㅎㅎㅎ,1년 전,0
민속촌!,1년 전,0
아웃백 알바해주세요~~,1년 전,2
서울스카이이이 알바....,1년 전,0
뷔페알바해줘요.,1년 전,0
결혼식장 알바요,1년 전,0
에뛰드 화장품 가게요 제발 ㅠㅠㅠㅠㅠㅠ,1년 전,0
급식조리원이요!,1년 전,0
아쿠아리움이요!,1년 전,0
편의점 알바!! 인형탈 알바!! 커피카페 알바!! 웨딩홀서빙 알바!! 웨딩홀 식권나눔알바!! 등등,1년 전,0
골프장 캐디 해주세요ㅋㅋㅋㅋㅋㅋㅋㄱㄲㅋㄱㅋㄱ제발요ㅋㅋㅋㅋ,1년 전,1
애슐리뷔페알바요,1년 전,1
에버랜드를 갔다면 당연히 민속촌 알바ㄱㄱ,1년 전,0
ㅋㅋㅋㅋㅋㅋ진짜 웃겨미쳐요 맞춤정장/맞춤예복 포튼가먼트 와주세요 제발~~~~~~~💗@fottongarment,1년 전,0
분량안나와서안될거같아요,1년 전,0
배스킨라빈스 해주세요 제발요 ㅠㅠㅠㅠ,1년 전,1
파렛트 현장 회수해주세요 ㅋ,1년 전,0
맥도날드도 해줘요 ㅜㅜ,1년 전,0
CGV씨네드쉐프 알바해주세요! 기존 영화관과는 다르게 레스토랑 영화관입니다. 손님들과 1대1로 상대하는 프리미엄 영화관이에요!,1년 전,0
아파트 현장 알폼 해주세요,1년 전,0
공연장 안내원이요!!,1년 전,0
동물원 사육사!,1년 전,0
@리베르 리얼 이거다 ㅋㅋㅋㅋ,1년 전,0
롯데리아,1년 전,0
편의점 알바요,1년 전,0
강아지 유치원 선생님,1년 전,0
상하차 알바 해주세요!!,1년 전,0
서브웨이알바,1년 전,0
