"English subs for International Friends by yours Truly:
Y: Is there anything about you I need to know? Is everything okay?
J: Ah.
Y: Anything you really want me to know about you.
J: 0:08 For me, coffee.
Y: Coffee? You need to drink it?
J: I drink 7 cups a day.
Y: 7 glasses? Americano?
J: 0:19 Americano with a shot of Hazelnut coffee. (Mind you these descriptions are all in English, so for the average older Korean, it is as if in America some star says ""I take my Champagne froid avec une peux de glace"")
0:25 ""subtitles says Jimmy is dizzy""
0:29 Y: Jessi, I'm not taking orders here.
0:33 J: It's an Americano, but you need a resonable amount of sugar.
0:28 Y: But it's not just any syrup. It needs to be hazelnut syrup. (Mind you most cafes in Korea don't have hazelnut syrup and there isn't a starbucks in every corner)
0:56 ""subtitles says the deal is about to fall through even before any contract is signed""
0:57 J: For me it's either a Vanilla Latte or that. That's it. You can dress me in anything at all. 
1:02 Y: You're straight up lying.
1:06 J: Stylist, please come here. You can dress me in anything. 
1:09 Y: You mean it? Takes notes for himself: Can dress her in anything. I'm really going to believe you then.
1:12 J: I mean, it can't just be anything. 
1:17 Y: You just said we can dress you in anything at all. 
1:19 J: But that doesn't mean you can dress me in some huge dress with ruffles. I wouldn't wear something like that.
1:24 Y: Are you capricious?
1:25 J: Yes
1:27 Y: Takes notes for himself, ""very capricious""
1:32 Y: Okay, then who do you think will be good as a manager?
1:33 J: Someone who is quickwitted. (In Korean sense means something who is quick and insightful to know what is precisely needed in a situation)
1:35 Y: What do you think of me? Am I quickwitted?
1:38 J: Of course, you are incredible. This guys isn't just any MC. He's the nation's MC. He's the best.
1:45 subtitle says ""Just as satisfied as if she was complimenting himself (since he is Jimmy and not Yoo Jaesuk)""
1:50 J: That's how you got so far. You're the best.
1:52 Y: Someone recommended Gwanghee.
2:00 Y: Why?
2:01 J: Cause he's so nice. And his wit is the max.
2:05 Y: Oh really? Ah, Gwanghee. J: He is very quickwitted. No joke. 
2:07 Y: There was also talk of Saehyeong. And someone who mentioned Saeho.
2:11 J: Why is everyone Saewoo? (Saewoo in Korean means shrimp) Y: Not Saewoo. J: Saehyeong and Saewoo? Y: Saeho. J: Saeho and Saehyeong?
2:20 Y: You met him just a few days ago. J: Where? Y: When you appeared on Telegeuna. J: I appeared on Telegeuna? Y: Yes.
2:30 J: Saechan's little brother? Y: Saechan's older brother. J: Oh, he's older? Oh. NO.
2:45 J: Just Gwang. Let's go with Gwanghee. Y: What do you think of Saeho? J: Who is that? I'm sorry. Let me see a pic.
2:54 Y: Jesse, come on!

The clip ends but in the actual video you see her take on look at the picture and yell out ""Oh no, not him"". Then Yoo goes on to ask her what about Ji Seokjin. And Jessie says no to him too. She's like he won't even pay attention to us and will play Tiktok the whole time. To which MC Yoo agrees.",4일 전,202
thank you!!,4일 전,3
omg thank u so much,4일 전,3
Well there are starbucks almost every corner and cafes with hazelnut syrup..(in Seoul*) Yoo just got annoyed with her detail I guess,4일 전,13
Thank u 🙏💕,4일 전,0
There are Starbucks literally in every corner and street in some big cities in Korea.,3일 전,0
thank you for taking your time to write this <3,3일 전,0
"Every cafe in Korea have hazelnut syrup. But that point is she have so careful need, and that make Jimmy Yoo so tried🤣
(I'm appreciate understand my enlish..)",3일 전(수정됨),4
"My point is that to an American listening it isn’t as shocking to hear a coffee request like that. Nor is Starbucks considered fancy in the US. It in fact sounds very reasonable. But to a Korean, I would say 10-15 years ago people were just learning Americano. I went to a coffee shop last year and asked for brewed or drip coffee and that I did not want an Americano. The confusion that ensued... also, a lot of people think Starbucks is special. It’s very weird. In the US, Starbucks is like 김밥천국...",3일 전(수정됨),0
@Hanna Lee yea i dont understand the thing about starbucks over there either cuz i prefer the smaller shops and other coffee shop chains when i was in korea,3일 전,1
"Omgg i love u so muchhh! 
God bless you for ur entire life. Amen",3일 전,0
I love you 😍 🥰,2일 전,0
"@easyteh4getperson I understand why people in Seoul prefer big coffee shop chains to smaller coffee shops. Coz big coffee shop chains such as Starbucks, Coffee bean, Twosome place offer better coffee and various types of beverages(especially Starbucks) than smaller ones in general. And coffee shop chains are more spacious with big chairs and tables, which is more comfortable for people to read, study and do chat with friends there. And free wifi and toilet there are awesome! Also, I can stay in coffee shop chains without feeling pressure much longer than in smaller cafe because owner is usually not there in coffee shop chains. Hired employees in Starbucks don’t care about how long their customers stay there.",2일 전,0
Gahd thank you for this.,2일 전,0
Thank you for this! you the real MVP🎖,2일 전,0
Thank you so much!,2일 전,0
You're the real mvp,2일 전,0
송지현 but i love small cafe in Seoul than big coffee shops like coffee bean and starbucks.(actually Coffee bean is good but it is quite pricey in seoul) It is much more delicious. Maybe im kinda person who think taste of coffee is priority in choice.,1일 전,0
"유재석과 함께라면 모두가
대한민국 최고의 재미있는 사람이 될수 있다.
어느 프로그램에선지 들었던것 같은데,
그말이 맞아. 유재석과 있으면 누구라도 최고의 예능인이 될 수 있어.",1일 전,0
Yesssss we also want Kwang Hee as Jessi's manager!!!,2일 전,0
노 세 ㅋㅋㅋㅋㅋ 인식이 다 똑같나보네,3일 전,5
Can't wait to watch the interaction between Jessi & Kwang Hee (fingers crossed) It's gonna be chaos & hillarious 😆😆,1주 전,35
She drinks 7 cups of coffee a day???? Omg jessi r u ok😂,1주 전,48
She's been very busy since the preparations for her comeback. She said she only gets to sleep 2 hrs a day :(,1주 전,1
"@ellimayi_ damn... and I thought I drink a lot of coffee but Jessie  got me hella beat. 

2 hrs... that's not good..
she needs at least 4 hrs in order to function properly",1주 전,4
